agency,url,agencyID,PIID,modNumber,idvPIID,contractType,business_name,total_contract,description,claimed_savings,internal_id,usa_savings_url
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB20F0092&modNumber=P00002&idvAgencyID=&idvPIID=9531CB18A0002&contractType=AWARD,955F,9531CB20F0092,P00002,9531CB18A0002,AWARD,"DIAMOND, VIRGINIA M",94315,BPA CALL FOR FACILITATION SERVICES,0.0,CONT_AWD_9531CB20F0092_955F_9531CB18A0002_955F,https://www.usaspending.gov/award/CONT_AWD_9531CB20F0092_955F_9531CB18A0002_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24C0024&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24C0024,P00002,,AWARD,BLOOMBERG FINANCE LP,178350,BLOOMBERG TERMINALS - TERMINATION FOR CONVENIENCE,148350.0,CONT_AWD_9531CB24C0024_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24C0024_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343020C00003&modNumber=P00007&idvAgencyID=&idvPIID=&contractType=AWARD,2036,20343020C00003,P00007,,AWARD,S&P GLOBAL MARKET INTELLIGENCE LLC,1896280,SNL US FIG VIA THE S&P GLOBAL MARKET INTELLIGENCE PLATFORM AND SNL ASSET DATA VIA MI FEED WITH SUBSCRIBER-WIDE ACCESS.,0.0,CONT_AWD_20343020C00003_2036_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_20343020C00003_2036_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021C00003&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,2036,20343021C00003,P00006,,AWARD,"SESAME SOFTWARE, INC.",427368,RELATIONAL JUNCTION SW RENEWAL,0.0,CONT_AWD_20343021C00003_2036_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_20343021C00003_2036_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021C00006&modNumber=P00008&idvAgencyID=&idvPIID=&contractType=AWARD,2036,20343021C00006,P00008,,AWARD,"NATIONAL CONSUMER LAW CENTER, INC.",287030,NATIONAL CONSUMER LAW CENTER LIBRARY ACCESS,0.0,CONT_AWD_20343021C00006_2036_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_20343021C00006_2036_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343022P00007&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD,2036,20343022P00007,P00004,,AWARD,FINANCIAL TIMES LIMITED(THE),201108,FINANCIAL TIMES SERVICES,0.0,CONT_AWD_20343022P00007_2036_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_20343022P00007_2036_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343022P00009&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD,2036,20343022P00009,P00004,,AWARD,THE CAPITOL FORUM,82884,CAPITOL FORUM SUBSCRIPTION,0.0,CONT_AWD_20343022P00009_2036_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_20343022P00009_2036_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024C00003&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,2036,20343024C00003,0,,AWARD,INSIDE MORTGAGE FINANCE PUBLICATIONS INC,577500,INSIDE MORTGAGE FINANCE ACCESS FOR 150 LICENSES,0.0,CONT_AWD_20343024C00003_2036_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_20343024C00003_2036_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PM0224C0002&modNumber=PS0001&idvAgencyID=&idvPIID=&contractType=AWARD,4740,47PM0224C0002,PS0001,,AWARD,"DW SOLUTIONS, LLC",948821,"CONSUMER FINANCIAL PROTECTION BUREAU EXTERNAL CONCRETE REPAIRS, 1700 G ST. NW, WASHINGTON, DC 20522",0.0,CONT_AWD_47PM0224C0002_4740_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_47PM0224C0002_4740_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB20C0009&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB20C0009,P00005,,AWARD,COMPETISCAN LLC,503810,CREDIT PRODUCT CONSUMER DIRECT MARKETING,0.0,CONT_AWD_9531CB20C0009_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB20C0009_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21C0008&modNumber=P00006&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB21C0008,P00006,,AWARD,"ASEAGE, LLC",233000,CARDBEAT AND PAYMENTS REPORT,0.0,CONT_AWD_9531CB21C0008_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB21C0008_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22C0004&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB22C0004,P00003,,AWARD,"CLOUD ACADEMY, INC.",528570,CLOUD TRAINING,0.0,CONT_AWD_9531CB22C0004_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB22C0004_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0001&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB23C0001,P00002,,AWARD,LOGICEASE SOLUTIONS INC,442414,COMPLIANCE ANALYSIS TOOL LICENSES,0.0,CONT_AWD_9531CB23C0001_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB23C0001_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0002&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB23C0002,P00001,,AWARD,DOMESTIC AWARDEES (UNDISCLOSED),10625,FURNISHING EXPERT,0.0,CONT_AWD_9531CB23C0002_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB23C0002_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0020&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB23C0020,P00001,,AWARD,ESCALENT INC,516500,ESCALENT ADVISORY SERVICES,0.0,CONT_AWD_9531CB23C0020_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB23C0020_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24C0011&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24C0011,0,,AWARD,SOURCE MEDIA LLC,1437948,AMERICAN BANKER & NATIONAL MORTGAGE NEWS SUBSCRIPTION,0.0,CONT_AWD_9531CB24C0011_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24C0011_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24C0013&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24C0013,0,,AWARD,FOUR LLC,243341,VIRTUAL ANONYMOUS WORKSTATION,0.0,CONT_AWD_9531CB24C0013_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24C0013_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0005&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0005,P00001,,AWARD,"OCLC, INC",165476,OCLC WORLDSHARE MANAGEMENT SERVICE ILS PLATFORM SUBSCRIPTION,0.0,CONT_AWD_9531CB24P0005_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0005_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0006&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0006,P00001,,AWARD,STRYDER CORP,341685,HANDSHAKE SUBSCRIPTION SERVICE,0.0,CONT_AWD_9531CB24P0006_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0006_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0013&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0013,0,,AWARD,"CITIBANK, N.A.",0,FRANKLIN COVEY ALL ACCESS PASS AND INSTRUCTOR LED TRAININGS,,CONT_AWD_9531CB24P0013_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0013_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0014&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0014,0,,AWARD,"MOODY'S ANALYTICS, INC.",2379884,MOODY'S CREDIT FORECAST,0.0,CONT_AWD_9531CB24P0014_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0014_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0018&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0018,0,,AWARD,"CITIBANK, N.A.",11000,ADMINISTRATIVE LAW TREATISE CURRENT & ARCHIVE VITALLAW AND BANKING LAW AND REGULATION CURRENT & ARCHIVE VITALLAW DIGITAL SUBSCRIPTION,0.0,CONT_AWD_9531CB24P0018_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0018_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0021&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0021,0,,AWARD,"OPTIMAL BLUE, LLC",291950,MORTGAGE RATE LOCK DATA,0.0,CONT_AWD_9531CB24P0021_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0021_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0022&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0022,0,,AWARD,"CITIBANK, N.A.",15008,CERTIFIED INFORMATION SYSTEMS AUDITOR (CISA) IN-PERSON TRAINING,0.0,CONT_AWD_9531CB24P0022_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0022_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0023&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0023,0,,AWARD,CERIFI LLC,138100,YEARLY SUBSCRIPTION TO WEST LEGAL ED,0.0,CONT_AWD_9531CB24P0023_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0023_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0026&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB24P0026,0,,AWARD,"CITIBANK, N.A.",0,FULL CENTER FOR EXECUTIVE COACHING (CEC) PROGRAM,,CONT_AWD_9531CB24P0026_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB24P0026_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25C0011&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB25C0011,0,,AWARD,ADAPTUS LLC,626000,EZPROTECT SERVICES,0.0,CONT_AWD_9531CB25C0011_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB25C0011_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25P0005&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB25P0005,0,,AWARD,"CITIBANK, N.A.",14375,EQUEST SUBSCRIPTION,0.0,CONT_AWD_9531CB25P0005_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB25P0005_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25P0010&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB25P0010,0,,AWARD,"CITIBANK, N.A.",13000,ATD FORUM MEMBERSHIP - FY25,0.0,CONT_AWD_9531CB25P0010_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB25P0010_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25P0011&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB25P0011,0,,AWARD,"CITIBANK, N.A.",12000,FINTECH MEETUP 2025 MEETING POD PACKAGE,0.0,CONT_AWD_9531CB25P0011_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB25P0011_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25P0013&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,955F,9531CB25P0013,0,,AWARD,USERLYTICS CORP,200000,REMOTE USER TESTING PLATFORM,0.0,CONT_AWD_9531CB25P0013_955F_-NONE-_-NONE-,https://www.usaspending.gov/award/CONT_AWD_9531CB25P0013_955F_-NONE-_-NONE-
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021F00006&modNumber=P00009&idvAgencyID=&idvPIID=03310319D0022&contractType=AWARD,2036,20343021F00006,P00009,03310319D0022,AWARD,"ECONOMIST INTELLIGENCE UNIT, NA, INCORPORATED, THE",77777,THE ECONOMIST SUBSCRIPTION,0.0,CONT_AWD_20343021F00006_2036_03310319D0022_0300,https://www.usaspending.gov/award/CONT_AWD_20343021F00006_2036_03310319D0022_0300
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343023F00052&modNumber=P00002&idvAgencyID=&idvPIID=03310319D0028&contractType=AWARD,2036,20343023F00052,P00002,03310319D0028,AWARD,RELX INC.,1648548,LEXISNEXIS ADVANCE RESEARCH DATABASES SUBSCRIPTION,0.0,CONT_AWD_20343023F00052_2036_03310319D0028_0300,https://www.usaspending.gov/award/CONT_AWD_20343023F00052_2036_03310319D0028_0300
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB20F0045&modNumber=P00009&idvAgencyID=&idvPIID=03310319D0033&contractType=AWARD,955F,9531CB20F0045,P00009,03310319D0033,AWARD,"INFORMA BUSINESS INTELLIGENCE, INC.",2138274,PROCURE INFORMA MORTGAGE DATA THROUGH LIBRARY OF CONGRESS CONTRACT.,0.0,CONT_AWD_9531CB20F0045_955F_03310319D0033_0300,https://www.usaspending.gov/award/CONT_AWD_9531CB20F0045_955F_03310319D0033_0300
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343023F00046&modNumber=P00002&idvAgencyID=&idvPIID=03310319D0055&contractType=AWARD,2036,20343023F00046,P00002,03310319D0055,AWARD,"WILLIAM S. HEIN & CO., INC.",140011,HEIN ONLINE ELECTRONIC SUBSCRIPTION,0.0,CONT_AWD_20343023F00046_2036_03310319D0055_0300,https://www.usaspending.gov/award/CONT_AWD_20343023F00046_2036_03310319D0055_0300
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23F0016&modNumber=P00003&idvAgencyID=&idvPIID=03310319D0074&contractType=AWARD,955F,9531CB23F0016,P00003,03310319D0074,AWARD,"LEADERSHIP DIRECTORIES, INC.",85300,LEADERSHIP CONNECT,0.0,CONT_AWD_9531CB23F0016_955F_03310319D0074_0300,https://www.usaspending.gov/award/CONT_AWD_9531CB23F0016_955F_03310319D0074_0300
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00050&modNumber=0&idvAgencyID=&idvPIID=03310319D0075&contractType=AWARD,2036,20343024F00050,0,03310319D0075,AWARD,"ITHAKA HARBORS, INC.",11400,JSTOR ONLINE JOURNAL,0.0,CONT_AWD_20343024F00050_2036_03310319D0075_0300,https://www.usaspending.gov/award/CONT_AWD_20343024F00050_2036_03310319D0075_0300
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0067&modNumber=0&idvAgencyID=&idvPIID=03310323D0067&contractType=AWARD,955F,9531CB24F0067,0,03310323D0067,AWARD,"EBSCO INFORMATION SERVICES, LLC",270845,EBSCO HOST SUBSCRIPTION,0.0,CONT_AWD_9531CB24F0067_955F_03310323D0067_0300,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0067_955F_03310323D0067_0300
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343023D00001&modNumber=P00010&idvAgencyID=&idvPIID=&contractType=IDV,2036,20343023D00001,P00010,,IDV,"EXPERIAN INFORMATION SOLUTIONS, INC.",23288740,CONSUMER CREDIT INFORMATION PANEL IDIQ CONTRACT,0.0,CONT_IDV_20343023D00001_2036,https://www.usaspending.gov/award/CONT_IDV_20343023D00001_2036
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21A0022&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21A0022,P00002,,IDV,"CAPITAL MARKETS COMPANY, THE",2250000,COMPLIANCE TRAINING,0.0,CONT_IDV_9531CB21A0022_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21A0022_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0001&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0001,P00004,,IDV,"BLACKFISH FEDERAL, LLC",10000000,LEGAL SUPPORT SERVICES - PARALEGAL SERVICES,0.0,CONT_IDV_9531CB21D0001_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0001_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0002&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0002,P00004,,IDV,"GAP SOLUTIONS, INC.",10000000,LEGAL SUPPORT SERVICES - PARALEGAL SERVICES,0.0,CONT_IDV_9531CB21D0002_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0002_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0003&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0003,P00005,,IDV,JOHN J. YIM & ASSOCIATES LLC,10000000,LEGAL SUPPORT SERVICES - PARALEGAL SERVICES,0.0,CONT_IDV_9531CB21D0003_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0003_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0004&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0004,P00005,,IDV,"JURISOLUTIONS, INC.",10000000,LEGAL SUPPORT SERVICE - PARALEGAL SERVICES,0.0,CONT_IDV_9531CB21D0004_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0004_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0083&modNumber=0&idvAgencyID=&idvPIID=47QREA24D000E&contractType=AWARD,955F,9531CB24F0083,0,47QREA24D000E,AWARD,"BEACON TRAINING SERVICES, INC.",40810,SQL TRAINING,0.0,CONT_AWD_9531CB24F0083_955F_47QREA24D000E_4732,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0083_955F_47QREA24D000E_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0005&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0005,P00005,,IDV,"MIDTOWN PERSONNEL, INC.",10000000,LEGAL SUPPORT SERVICES - PARALEGAL SERVICES,0.0,CONT_IDV_9531CB21D0005_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0005_955F
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0045&modNumber=0&idvAgencyID=&idvPIID=47QSWA18D008F&contractType=AWARD,955F,9531CB24F0045,0,47QSWA18D008F,AWARD,CARAHSOFT TECHNOLOGY CORP.,52866,LINKEDIN LEARNING LICENSES,0.0,CONT_AWD_9531CB24F0045_955F_47QSWA18D008F_4732,https://www.usaspending.gov/award/CONT_AWD_9531CB24F0045_955F_47QSWA18D008F_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25F0008&modNumber=0&idvAgencyID=&idvPIID=47QSWA18D008F&contractType=AWARD,955F,9531CB25F0008,0,47QSWA18D008F,AWARD,CARAHSOFT TECHNOLOGY CORP.,88960,LINKEDIN SUBSCRIPTION SERVICES,0.0,CONT_AWD_9531CB25F0008_955F_47QSWA18D008F_4732,https://www.usaspending.gov/award/CONT_AWD_9531CB25F0008_955F_47QSWA18D008F_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343022F00040&modNumber=P00003&idvAgencyID=&idvPIID=47QTCA18D005U&contractType=AWARD,2036,20343022F00040,P00003,47QTCA18D005U,AWARD,"PERSONABLE.COM, INC.",49586,SCANWRITER SOFTWARE LICENSE AND MAINTENANCE,0.0,CONT_AWD_20343022F00040_2036_47QTCA18D005U_4732,https://www.usaspending.gov/award/CONT_AWD_20343022F00040_2036_47QTCA18D005U_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021F00018&modNumber=P00006&idvAgencyID=&idvPIID=47QTCA18D0081&contractType=AWARD,2036,20343021F00018,P00006,47QTCA18D0081,AWARD,"EXECUTIVE INFORMATION SYSTEMS, LLC",801580,SAS LICENSES,0.0,CONT_AWD_20343021F00018_2036_47QTCA18D0081_4732,https://www.usaspending.gov/award/CONT_AWD_20343021F00018_2036_47QTCA18D0081_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021F00027&modNumber=P00005&idvAgencyID=&idvPIID=47QTCA18D008L&contractType=AWARD,2036,20343021F00027,P00005,47QTCA18D008L,AWARD,"GARTNER, INC.",1070364,GARTNER INC SUBSCRIPTION SERVICES,0.0,CONT_AWD_20343021F00027_2036_47QTCA18D008L_4732,https://www.usaspending.gov/award/CONT_AWD_20343021F00027_2036_47QTCA18D008L_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00033&modNumber=0&idvAgencyID=&idvPIID=47QTCA19D0022&contractType=AWARD,2036,20343024F00033,0,47QTCA19D0022,AWARD,"O'REILLY MEDIA, INC",95340,O'REILLY LEARNING PLATFORM,0.0,CONT_AWD_20343024F00033_2036_47QTCA19D0022_4732,https://www.usaspending.gov/award/CONT_AWD_20343024F00033_2036_47QTCA19D0022_4732
CONSUMER FINANCIAL PROTECTION BUREAU,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21D0006&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=IDV,955F,9531CB21D0006,P00004,,IDV,"O'RIORDAN BETHEL LAW FIRM, LLP (THE)",10000000,LEGAL SUPPORT SERVICES - PARALEGAL SERVICES,0.0,CONT_IDV_9531CB21D0006_955F,https://www.usaspending.gov/award/CONT_IDV_9531CB21D0006_955F
